user_id,churned,days_since_last_trip,days_since_last_session,trips_last_7d,trips_last_30d,trips_last_60d,trips_last_90d,monetary_total,monetary_avg,trips_lifetime,monetary_last_30d,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,session_last_30d,avg_time_on_app,session_conversion_rate,activity_trend_30d,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_combined_score,account_age_days,was_referred,loyalty_status,age,city,engagement_score,cluster,segment
R07798,0,2,0.0,1,1,4,9,386.94,16.82,23,46.318000000000005,14.159,1.1,0.261,0.304,0.13,3.0,190.0,0.0,0.2,5,3,3,3.67,331,0,Silver,42,Lagos,3.8,0.0,At-Risk
R07799,0,56,0.0,0,0,1,3,244.04,16.27,15,0.0,14.225,1.087,0.533,0.133,0.333,2.0,25.0,0.5,0.0,1,1,1,1.0,272,1,Gold,23,Nairobi,1.0,1.0,Dormant
R07800,0,17,0.0,0,2,5,6,452.18,19.66,23,32.692,16.917,1.104,0.348,0.261,0.217,4.0,93.0,0.0,0.333,2,4,4,3.33,685,0,Silver,24,Cairo,3.2,2.0,Champions
R07801,0,30,0.0,0,0,1,4,329.36,14.32,23,0.0,12.795,1.07,0.261,0.391,0.391,6.0,58.167,0.0,0.0,1,1,2,1.33,257,0,Bronze,33,Nairobi,1.25,1.0,Dormant
R07802,1,11,0.0,0,2,2,2,406.65,22.59,18,25.79,17.609,1.194,0.222,0.278,0.333,4.0,36.75,0.25,0.667,3,4,4,3.67,398,1,Bronze,39,Nairobi,3.6,2.0,Champions
R07803,0,1,0.0,2,3,4,6,416.45,18.11,23,65.60399999999998,15.486,1.087,0.435,0.217,0.304,5.0,97.4,0.0,0.6,5,5,4,4.67,132,1,Bronze,53,Nairobi,4.75,2.0,Champions
R07805,0,9,0.0,0,2,4,5,518.35,21.6,24,50.397,16.802,1.204,0.292,0.292,0.292,3.0,110.0,0.0,0.4,3,4,5,4.0,411,1,Bronze,41,Cairo,3.85,2.0,Champions
R07806,0,12,0.0,0,1,1,4,303.8,17.87,17,28.17,14.962,1.118,0.412,0.529,0.235,7.0,168.714,0.429,0.5,3,3,2,2.67,483,0,Gold,37,Nairobi,2.75,3.0,Loyal Riders
R07807,0,9,0.0,0,2,5,11,455.87,16.88,27,26.382000000000005,14.341,1.115,0.407,0.407,0.407,6.0,59.667,0.0,0.333,3,4,4,3.67,470,0,Bronze,37,Cairo,3.6,0.0,At-Risk
R07808,0,21,0.0,0,2,3,4,325.04,16.25,20,28.837000000000003,14.777,1.065,0.45,0.25,0.2,5.0,28.4,0.0,0.5,2,4,2,2.67,671,0,Bronze,33,Nairobi,2.7,0.0,At-Risk
R07809,0,12,0.0,0,1,3,4,390.56,20.56,19,7.19,15.832,1.216,0.105,0.579,0.211,4.0,24.5,0.0,0.25,3,3,3,3.0,414,0,Silver,49,Lagos,3.0,2.0,Champions
R07810,0,36,0.0,0,0,2,2,433.72,21.69,20,0.0,16.188,1.23,0.3,0.15,0.5,3.0,23.333,0.333,0.0,1,1,4,2.0,358,0,Silver,18,Nairobi,1.75,1.0,Dormant
R07811,0,52,0.0,0,0,1,1,224.68,18.72,12,0.0,15.493,1.133,0.25,0.417,0.333,10.0,288.8,0.3,0.0,1,1,1,1.0,85,1,Bronze,43,Lagos,1.0,1.0,Dormant
R07812,0,6,0.0,1,2,2,3,293.53,20.97,14,32.744,15.542,1.236,0.357,0.286,0.286,2.0,31.5,0.0,0.667,4,4,2,3.33,625,0,Bronze,40,Nairobi,3.5,2.0,Champions
R07813,0,61,0.0,0,0,0,2,417.86,17.41,24,0.0,13.878,1.138,0.375,0.333,0.25,5.0,137.8,0.4,0.0,1,1,4,2.0,357,0,Bronze,36,Cairo,1.75,1.0,Dormant
R07814,0,39,0.0,0,0,2,3,363.0,16.5,22,0.0,14.731,1.091,0.364,0.136,0.318,2.0,230.0,0.5,0.0,1,1,3,1.67,299,0,Silver,46,Nairobi,1.5,1.0,Dormant
R07815,0,3,0.0,1,2,4,5,321.87,16.94,19,29.995999999999995,14.992,1.074,0.421,0.474,0.316,2.0,65.5,0.0,0.4,5,4,2,3.67,473,0,Bronze,22,Lagos,3.9,0.0,At-Risk
R07816,0,1,0.0,1,4,6,9,595.62,18.05,33,62.907,15.269,1.121,0.606,0.212,0.394,2.0,54.5,0.0,0.571,5,5,5,5.0,609,1,Gold,21,Cairo,5.0,2.0,Champions
R07817,0,2,0.0,1,3,3,5,481.12,20.05,24,36.74,14.671,1.229,0.292,0.5,0.25,4.0,523.25,0.25,0.75,5,5,5,5.0,709,0,Silver,30,Lagos,5.0,2.0,Champions
R07818,0,5,0.0,1,3,4,5,503.16,17.97,28,68.862,15.264,1.1,0.5,0.25,0.393,8.0,26.5,0.25,0.6,4,5,5,4.67,614,0,Platinum,25,Nairobi,4.6,2.0,Champions
R07819,0,1,0.0,1,2,3,6,470.62,21.39,22,28.619999999999997,16.024,1.155,0.5,0.273,0.318,9.0,60.0,0.111,0.5,5,4,5,4.67,399,0,Bronze,30,Cairo,4.65,2.0,Champions
R07820,0,38,0.0,0,0,2,3,328.86,20.55,16,0.0,17.976,1.106,0.375,0.25,0.25,5.0,95.2,0.8,0.0,1,1,2,1.33,247,1,Platinum,31,Cairo,1.25,1.0,Dormant
R07821,0,38,0.0,0,0,1,2,416.18,17.34,24,0.0,15.01,1.104,0.292,0.333,0.333,2.0,153.5,0.0,0.0,1,1,4,2.0,707,1,Bronze,40,Nairobi,1.75,1.0,Dormant
R07822,0,17,0.0,0,1,2,6,514.79,22.38,23,11.74,16.406,1.217,0.217,0.391,0.13,10.0,299.4,0.2,0.333,2,3,5,3.33,259,0,Bronze,45,Lagos,3.1,2.0,Champions
R07823,0,30,0.0,0,0,1,5,364.44,15.85,23,0.0,14.039,1.07,0.348,0.391,0.304,4.0,34.5,0.0,0.0,1,1,3,1.67,369,1,Bronze,32,Cairo,1.5,1.0,Dormant
R07824,0,11,0.0,0,3,3,4,304.86,19.05,16,77.05600000000001,16.194,1.125,0.25,0.375,0.188,6.0,83.833,0.0,0.75,3,5,2,3.33,267,0,Silver,58,Nairobi,3.45,0.0,At-Risk
R07825,0,42,0.0,0,0,2,3,373.79,17.8,21,0.0,14.576,1.176,0.286,0.286,0.286,7.0,61.0,0.0,0.0,1,1,3,1.67,235,0,Silver,40,Nairobi,1.5,1.0,Dormant
R07826,0,46,0.0,0,0,2,2,378.21,18.01,21,0.0,15.981,1.095,0.143,0.333,0.381,8.0,68.5,0.0,0.0,1,1,3,1.67,571,1,Silver,21,Lagos,1.5,1.0,Dormant
R07827,0,15,0.0,0,2,2,4,318.33,18.73,17,51.675,16.286,1.094,0.353,0.353,0.412,6.0,41.5,0.0,0.667,3,4,2,3.0,174,1,Bronze,36,Nairobi,3.1,0.0,At-Risk
R07829,0,9,0.0,0,2,5,5,350.21,17.51,20,38.11,15.334,1.07,0.55,0.25,0.2,4.0,83.0,0.5,0.333,3,4,3,3.33,724,0,Platinum,42,Nairobi,3.35,3.0,Loyal Riders
R07830,0,1,0.0,3,7,7,10,550.69,18.99,29,136.386,15.497,1.124,0.31,0.31,0.31,4.0,72.75,0.0,0.875,5,5,5,5.0,210,0,Silver,35,Nairobi,5.0,2.0,Champions
R07831,0,2,0.0,1,4,5,5,428.77,22.57,19,56.967,17.051,1.168,0.474,0.421,0.421,7.0,37.571,0.429,0.667,5,5,4,4.67,370,0,Gold,21,Lagos,4.75,2.0,Champions
R07832,0,49,0.0,0,0,3,5,367.31,16.7,22,0.0,13.733,1.182,0.182,0.318,0.364,5.0,119.4,0.0,0.0,1,1,3,1.67,128,0,Silver,44,Nairobi,1.5,1.0,Dormant
R07833,0,17,0.0,0,1,2,2,230.91,14.43,16,8.07,12.489,1.062,0.375,0.188,0.188,5.0,90.6,0.0,0.333,2,3,1,2.0,529,1,Bronze,32,Cairo,2.1,0.0,At-Risk
R07834,0,31,0.0,0,0,6,9,422.95,18.39,23,0.0,15.047,1.13,0.348,0.13,0.391,5.0,88.2,0.4,0.0,1,1,4,2.0,88,0,Silver,27,Nairobi,1.75,1.0,Dormant
R07835,0,12,0.0,0,2,2,2,306.39,18.02,17,65.624,15.922,1.082,0.176,0.176,0.412,7.0,96.429,0.143,0.667,3,4,2,3.0,193,1,Bronze,22,Nairobi,3.1,0.0,At-Risk
R07836,0,2,0.0,1,3,5,5,267.32,17.82,15,62.74,16.04,1.093,0.067,0.467,0.0,3.0,81.667,0.0,0.5,5,5,1,3.67,426,0,Bronze,42,Lagos,4.0,0.0,At-Risk
R07838,0,15,0.0,0,1,1,1,210.08,16.16,13,44.255,13.937,1.1,0.154,0.231,0.385,2.0,116.0,0.0,0.5,3,3,1,2.33,468,1,Silver,38,Cairo,2.5,0.0,At-Risk
R07839,1,17,1.0,0,1,2,3,393.9,20.73,19,55.148,15.957,1.189,0.263,0.211,0.263,1.0,18.0,1.0,0.333,2,3,3,2.67,381,0,Bronze,22,Nairobi,2.6,3.0,Loyal Riders
R07840,0,24,0.0,0,1,1,2,280.49,20.04,14,9.42,14.891,1.221,0.429,0.357,0.429,7.0,66.286,0.286,0.5,2,3,1,2.0,188,0,Gold,48,Nairobi,2.1,0.0,At-Risk
R07841,0,25,0.0,0,2,5,6,473.34,23.67,20,21.728,17.34,1.255,0.35,0.7,0.3,4.0,47.0,0.0,0.333,2,4,5,3.67,552,0,Bronze,46,Lagos,3.45,2.0,Champions
R07842,1,2,0.0,1,4,5,9,375.36,17.87,21,70.433,13.945,1.148,0.238,0.19,0.143,3.0,105.333,0.0,0.667,5,5,3,4.33,399,1,Silver,28,Cairo,4.5,0.0,At-Risk
R07843,0,9,0.0,0,1,1,2,265.09,16.57,16,7.5,14.252,1.119,0.25,0.5,0.375,5.0,67.4,0.0,0.5,3,3,1,2.33,293,0,Bronze,18,Cairo,2.5,0.0,At-Risk
R07844,0,23,0.0,0,1,2,4,307.82,17.1,18,7.83,15.016,1.083,0.389,0.222,0.222,5.0,51.8,0.0,0.333,2,3,2,2.33,422,0,Silver,27,Cairo,2.35,0.0,At-Risk
R07845,0,14,0.0,0,1,3,7,380.86,20.05,19,9.67,15.532,1.247,0.263,0.316,0.526,4.0,98.25,0.0,0.25,3,3,3,3.0,675,0,Silver,33,Nairobi,3.0,2.0,Champions
R07846,0,6,0.0,1,3,4,7,454.57,18.18,25,74.98599999999999,14.903,1.136,0.4,0.44,0.28,5.0,42.6,0.2,0.6,4,5,4,4.33,495,1,Bronze,32,Cairo,4.35,2.0,Champions
R07847,0,24,0.0,0,2,4,7,372.79,18.64,20,27.613,15.497,1.15,0.3,0.3,0.35,6.0,44.5,0.0,0.4,2,4,3,3.0,519,0,Bronze,26,Lagos,2.95,0.0,At-Risk
R07848,0,33,0.0,0,0,1,1,274.48,17.16,16,0.0,14.851,1.075,0.75,0.375,0.188,6.0,117.167,0.5,0.0,1,1,1,1.0,217,0,Gold,48,Nairobi,1.0,1.0,Dormant
R07849,0,112,0.0,0,0,0,0,222.3,18.53,12,0.0,14.728,1.158,0.5,0.667,0.333,6.0,292.333,0.167,0.0,1,1,1,1.0,182,0,Bronze,33,Lagos,1.0,1.0,Dormant
R07850,0,3,0.0,1,2,3,7,395.59,15.21,26,24.71,13.602,1.077,0.385,0.346,0.269,6.0,43.333,0.333,0.5,5,4,3,4.0,242,0,Silver,47,Nairobi,4.15,0.0,At-Risk
R07853,0,15,999.0,0,1,3,3,380.43,17.29,22,47.06,14.462,1.145,0.227,0.455,0.364,,,,0.25,3,3,3,3.0,406,0,Bronze,27,Lagos,3.0,,
R07854,0,10,0.0,0,2,2,6,448.85,21.37,21,30.97,17.016,1.129,0.381,0.238,0.286,7.0,75.571,0.0,0.667,3,4,4,3.67,487,0,Bronze,32,Cairo,3.6,2.0,Champions
R07855,0,6,0.0,1,3,8,8,499.74,19.22,26,50.897000000000006,14.373,1.185,0.385,0.192,0.346,7.0,57.429,0.143,0.333,4,5,5,4.67,676,1,Bronze,44,Cairo,4.6,2.0,Champions
R07856,0,69,0.0,0,0,0,3,167.55,15.23,11,0.0,13.307,1.082,0.273,0.364,0.364,5.0,283.8,0.2,0.0,1,1,1,1.0,213,0,Silver,28,Cairo,1.0,1.0,Dormant
R07857,0,12,0.0,0,1,3,4,280.01,17.5,16,14.498,15.057,1.119,0.438,0.25,0.188,4.0,31.25,0.0,0.25,3,3,1,2.33,108,1,Bronze,34,Lagos,2.5,0.0,At-Risk
R07858,0,17,0.0,0,1,5,7,276.06,16.24,17,13.068,13.679,1.1,0.235,0.176,0.471,5.0,11.4,0.2,0.167,2,3,1,2.0,627,0,Silver,18,Cairo,2.1,0.0,At-Risk
R07859,0,3,0.0,3,4,6,7,445.66,17.83,25,67.75,15.427,1.076,0.8,0.28,0.28,5.0,35.4,0.4,0.571,5,5,4,4.67,441,0,Platinum,42,Nairobi,4.75,3.0,Loyal Riders
R07860,0,4,0.0,2,3,3,4,398.42,23.44,17,23.84,17.266,1.229,0.412,0.588,0.294,5.0,159.6,0.0,0.75,4,5,4,4.33,172,0,Silver,44,Lagos,4.35,2.0,Champions
R07861,0,11,0.0,0,2,3,4,376.91,20.94,18,23.51,15.995,1.189,0.222,0.278,0.333,5.0,48.4,0.2,0.5,3,4,3,3.33,604,0,Bronze,49,Nairobi,3.35,2.0,Champions
R07862,0,17,0.0,0,1,1,3,318.28,18.72,17,7.47,15.392,1.159,0.176,0.235,0.059,7.0,98.857,0.286,0.5,2,3,2,2.33,373,0,Bronze,30,Nairobi,2.35,0.0,At-Risk
R07863,0,12,0.0,0,1,1,2,272.27,22.69,12,11.99,18.148,1.167,0.083,0.25,0.167,7.0,54.714,0.143,0.5,3,3,1,2.33,291,1,Bronze,25,Cairo,2.5,0.0,At-Risk
R07864,0,1,0.0,1,2,2,2,346.7,21.67,16,37.27,18.153,1.125,0.5,0.375,0.375,4.0,85.75,0.75,0.667,5,4,3,4.0,444,1,Platinum,18,Nairobi,4.15,3.0,Loyal Riders
R07865,0,19,0.0,0,1,1,2,497.02,24.85,20,36.869,17.666,1.275,0.45,0.15,0.3,10.0,70.9,0.0,0.5,2,3,5,3.33,169,0,Silver,49,Nairobi,3.1,2.0,Champions
R07866,1,5,0.0,1,2,7,8,774.05,25.8,30,19.945,17.702,1.293,0.3,0.433,0.3,6.0,70.0,0.167,0.25,4,4,5,4.33,507,0,Bronze,30,Lagos,4.25,2.0,Champions
R07867,0,22,0.0,0,2,3,5,522.85,20.91,25,27.35,17.232,1.164,0.24,0.08,0.32,3.0,27.667,0.333,0.5,2,4,5,3.67,408,0,Silver,39,Cairo,3.45,2.0,Champions
R07868,1,23,0.0,0,1,2,2,297.97,21.28,14,58.176,16.448,1.193,0.429,0.143,0.429,6.0,80.833,0.167,0.333,2,3,2,2.33,316,0,Bronze,23,Nairobi,2.35,1.0,Dormant
R07869,0,1,0.0,1,1,3,5,281.18,17.57,16,8.74,14.953,1.119,0.312,0.125,0.312,3.0,97.667,0.0,0.25,5,3,1,3.0,508,1,Silver,43,Cairo,3.3,0.0,At-Risk
R07870,0,4,0.0,1,1,3,3,267.83,16.74,16,14.52,13.838,1.112,0.438,0.25,0.5,6.0,61.333,0.167,0.25,4,3,1,2.67,632,0,Silver,35,Nairobi,2.9,0.0,At-Risk
R07871,0,10,0.0,0,6,11,12,676.51,24.16,28,180.12,18.102,1.189,0.214,0.5,0.25,8.0,87.25,0.125,0.5,3,5,5,4.33,83,0,Silver,43,Lagos,4.2,2.0,Champions
R07872,0,0,0.0,1,3,6,10,474.86,18.99,25,44.126,15.553,1.148,0.2,0.32,0.24,5.0,86.6,0.0,0.429,5,5,5,5.0,411,1,Bronze,19,Nairobi,5.0,2.0,Champions
R07873,0,33,0.0,0,0,4,5,461.89,19.25,24,0.0,15.386,1.154,0.25,0.25,0.333,4.0,46.75,0.0,0.0,1,1,5,2.33,397,0,Bronze,39,Nairobi,2.0,1.0,Dormant
R07874,0,42,0.0,0,0,4,7,400.15,18.19,22,0.0,15.893,1.1,0.273,0.318,0.227,8.0,80.75,0.0,0.0,1,1,4,2.0,597,0,Bronze,27,Nairobi,1.75,1.0,Dormant
R07875,0,35,0.0,0,0,1,3,301.25,17.72,17,0.0,14.678,1.129,0.294,0.471,0.471,3.0,103.333,0.333,0.0,1,1,2,1.33,382,0,Bronze,31,Lagos,1.25,1.0,Dormant
R07876,0,0,0.0,1,4,8,13,460.98,19.21,24,95.49,16.472,1.112,0.25,0.208,0.292,2.0,88.0,0.0,0.444,5,5,5,5.0,461,0,Bronze,21,Nairobi,5.0,2.0,Champions
R07879,0,0,0.0,1,2,2,2,260.95,17.4,15,26.878,13.764,1.153,0.4,0.667,0.467,7.0,304.0,0.286,0.667,5,4,1,3.33,469,1,Bronze,26,Lagos,3.65,0.0,At-Risk
R07880,0,13,0.0,0,2,2,3,344.32,14.35,24,20.69,13.049,1.05,0.25,0.333,0.333,7.0,87.143,0.143,0.667,3,4,2,3.0,702,1,Bronze,18,Cairo,3.1,0.0,At-Risk
R07881,0,27,0.0,0,1,3,5,336.35,17.7,19,34.007999999999996,14.913,1.095,0.316,0.316,0.474,5.0,34.6,0.2,0.25,2,3,2,2.33,690,0,Bronze,40,Lagos,2.35,0.0,At-Risk
R07882,1,12,0.0,0,2,2,3,286.32,19.09,15,20.53,14.687,1.173,0.2,0.133,0.4,2.0,696.0,0.0,0.667,3,4,1,2.67,103,0,Bronze,54,Cairo,2.85,0.0,At-Risk
R07884,0,1,0.0,5,5,6,8,457.18,18.29,25,118.368,15.76,1.108,0.32,0.68,0.32,6.0,69.667,0.167,0.714,5,5,4,4.67,710,0,Silver,29,Lagos,4.75,2.0,Champions
R07885,0,17,0.0,0,3,8,10,567.08,17.18,33,40.224999999999994,14.458,1.1,0.455,0.273,0.091,3.0,10.0,0.0,0.333,2,5,5,4.0,245,1,Bronze,18,Cairo,3.8,2.0,Champions
R07886,0,11,0.0,0,2,4,6,315.18,15.76,20,33.16,14.324,1.055,0.45,0.45,0.3,2.0,6.0,0.0,0.4,3,4,2,3.0,676,0,Bronze,18,Lagos,3.1,0.0,At-Risk
R07887,0,26,0.0,0,1,3,4,256.24,19.71,13,11.43,15.029,1.138,0.615,0.308,0.308,2.0,16.5,1.0,0.25,2,3,1,2.0,646,0,Bronze,29,Cairo,2.1,3.0,Loyal Riders
R07888,0,28,0.0,0,1,1,1,330.58,16.53,20,20.45,14.498,1.075,0.5,0.3,0.3,5.0,23.0,0.0,0.5,2,3,2,2.33,228,0,Bronze,35,Nairobi,2.35,0.0,At-Risk
R07889,0,35,0.0,0,0,1,2,436.36,22.97,19,0.0,16.393,1.242,0.579,0.211,0.368,4.0,391.25,0.0,0.0,1,1,4,2.0,71,1,Platinum,34,Nairobi,1.75,1.0,Dormant
R07890,0,39,0.0,0,0,2,7,368.13,17.53,21,0.0,15.872,1.095,0.19,0.19,0.19,2.0,77.5,0.0,0.0,1,1,3,1.67,491,1,Bronze,46,Cairo,1.5,1.0,Dormant
R07892,0,5,0.0,1,2,2,3,461.46,20.98,22,32.09,16.431,1.168,0.364,0.227,0.136,9.0,196.0,0.444,0.667,4,4,5,4.33,236,0,Gold,47,Lagos,4.25,2.0,Champions
R07893,0,11,0.0,0,2,2,5,338.88,15.4,22,23.96,12.57,1.118,0.682,0.364,0.227,2.0,177.5,0.5,0.667,3,4,2,3.0,340,1,Gold,35,Cairo,3.1,3.0,Loyal Riders
R07894,0,0,0.0,1,3,4,4,377.15,15.71,24,35.34,13.932,1.067,0.417,0.25,0.333,9.0,276.0,0.0,0.6,5,5,3,4.33,276,0,Bronze,37,Nairobi,4.5,0.0,At-Risk
R07895,0,15,0.0,0,3,3,6,396.98,16.54,24,40.58,14.538,1.088,0.208,0.25,0.292,3.0,245.0,0.333,0.75,3,5,3,3.67,330,0,Bronze,34,Cairo,3.7,0.0,At-Risk
R07896,0,7,0.0,0,3,4,8,451.48,20.52,22,107.541,16.152,1.205,0.227,0.5,0.5,6.0,29.167,0.167,0.6,4,5,4,4.33,325,0,Bronze,25,Cairo,4.35,2.0,Champions
R07897,0,7,0.0,0,1,2,2,464.53,19.36,24,7.19,15.41,1.183,0.25,0.167,0.333,9.0,57.0,0.111,0.333,4,3,5,4.0,423,1,Bronze,28,Cairo,3.9,2.0,Champions
R07898,1,7,0.0,0,5,7,8,460.96,17.73,26,75.248,14.26,1.15,0.308,0.269,0.269,7.0,322.571,0.143,0.625,4,5,5,4.67,117,0,Bronze,29,Cairo,4.6,2.0,Champions
R07899,1,10,0.0,0,1,2,4,366.36,21.55,17,31.144,16.378,1.206,0.353,0.294,0.118,1.0,2.0,0.0,0.333,3,3,3,3.0,325,1,Silver,18,Lagos,3.0,2.0,Champions
R07900,0,8,0.0,0,4,8,9,509.31,19.59,26,67.964,15.962,1.165,0.192,0.5,0.192,6.0,40.833,0.0,0.444,4,5,5,4.67,226,1,Silver,29,Lagos,4.6,2.0,Champions
R07901,0,10,0.0,0,2,2,3,354.17,20.83,17,45.77,17.174,1.147,0.235,0.235,0.412,6.0,87.0,0.167,0.667,3,4,3,3.33,294,1,Bronze,41,Nairobi,3.35,2.0,Champions
R07902,0,5,0.0,1,2,4,5,350.56,17.53,20,22.24,14.974,1.12,0.2,0.25,0.2,3.0,179.333,0.0,0.4,4,4,3,3.67,470,1,Silver,38,Nairobi,3.75,0.0,At-Risk
R07903,0,24,0.0,0,1,3,4,269.67,17.98,15,12.1,14.287,1.147,0.4,0.267,0.067,4.0,200.0,0.0,0.25,2,3,1,2.0,557,0,Silver,43,Cairo,2.1,0.0,At-Risk
R07904,0,30,0.0,0,0,5,5,382.76,19.14,20,0.0,15.788,1.065,0.4,0.15,0.35,3.0,86.0,0.0,0.0,1,1,3,1.67,459,0,Bronze,26,Nairobi,1.5,1.0,Dormant
R07906,0,1,0.0,1,1,4,5,458.62,25.48,18,11.17,17.646,1.239,0.667,0.444,0.278,5.0,39.0,0.2,0.2,5,3,4,4.0,536,0,Gold,18,Lagos,4.05,2.0,Champions
R07907,1,4,0.0,1,1,3,4,371.12,20.62,18,13.86,14.85,1.233,0.389,0.167,0.389,2.0,205.0,0.0,0.25,4,3,3,3.33,392,0,Bronze,46,Nairobi,3.4,2.0,Champions
R07908,0,14,0.0,0,4,6,6,442.75,23.3,19,64.53,17.724,1.2,0.158,0.211,0.474,5.0,140.8,0.2,0.571,3,5,4,4.0,468,0,Bronze,34,Cairo,3.95,2.0,Champions
R07909,0,14,0.0,0,4,6,6,334.07,15.91,21,70.70400000000001,14.563,1.043,0.524,0.476,0.333,3.0,105.333,0.333,0.571,3,5,2,3.33,386,0,Platinum,34,Lagos,3.45,3.0,Loyal Riders
R07910,0,5,0.0,1,2,2,4,430.71,19.58,22,23.24,16.061,1.077,0.318,0.273,0.318,5.0,325.2,0.2,0.667,4,4,4,4.0,383,0,Bronze,22,Nairobi,4.0,2.0,Champions
R07911,0,77,0.0,0,0,0,1,266.88,20.53,13,0.0,15.313,1.215,0.385,0.154,0.308,4.0,98.25,0.25,0.0,1,1,1,1.0,520,0,Bronze,26,Nairobi,1.0,1.0,Dormant
R07912,0,12,0.0,0,1,2,4,255.65,23.24,11,20.09,18.048,1.218,0.545,0.273,0.455,3.0,12.667,0.0,0.333,3,3,1,2.33,604,0,Silver,29,Nairobi,2.5,2.0,Champions
R07914,0,0,0.0,1,1,3,7,408.47,18.57,22,13.95,15.387,1.136,0.364,0.318,0.182,8.0,20.875,0.0,0.25,5,3,4,4.0,197,0,Silver,39,Nairobi,4.05,2.0,Champions
R07915,0,12,0.0,0,2,7,8,494.66,17.06,29,60.785,14.87,1.103,0.414,0.276,0.276,6.0,32.0,0.167,0.25,3,4,5,4.0,730,0,Bronze,33,Cairo,3.85,2.0,Champions
R07916,0,2,0.0,1,4,5,5,307.73,20.52,15,66.06,16.191,1.153,0.333,0.133,0.4,8.0,59.375,0.0,0.667,5,5,2,4.0,415,0,Silver,28,Nairobi,4.25,2.0,Champions
R07917,0,49,0.0,0,0,1,3,402.68,26.85,15,0.0,18.772,1.2,0.333,0.333,0.2,5.0,76.8,0.2,0.0,1,1,4,2.0,409,0,Bronze,38,Nairobi,1.75,1.0,Dormant
R07919,0,31,0.0,0,0,3,7,324.47,14.75,22,0.0,13.66,1.064,0.455,0.273,0.227,6.0,171.833,0.0,0.0,1,1,2,1.33,331,0,Bronze,49,Cairo,1.25,1.0,Dormant
R07920,0,45,0.0,0,0,2,3,358.81,22.43,16,0.0,17.046,1.275,0.5,0.5,0.25,4.0,28.75,0.25,0.0,1,1,3,1.67,459,0,Silver,34,Nairobi,1.5,1.0,Dormant
R07921,0,15,0.0,0,3,5,7,474.17,21.55,22,58.138,16.976,1.168,0.364,0.273,0.364,2.0,16.0,0.0,0.5,3,5,5,4.33,367,1,Bronze,36,Cairo,4.2,2.0,Champions
R07922,0,5,0.0,1,2,5,5,212.8,16.37,13,18.68,13.108,1.177,0.308,0.154,0.385,2.0,20.0,1.0,0.333,4,4,1,3.0,315,0,Bronze,38,Cairo,3.25,3.0,Loyal Riders
R07923,0,28,0.0,0,1,7,7,519.62,16.76,31,19.11,13.846,1.135,0.355,0.161,0.258,4.0,130.0,0.0,0.125,2,3,5,3.33,131,1,Bronze,42,Nairobi,3.1,1.0,Dormant
R07924,0,1,0.0,1,2,4,6,374.55,23.41,16,20.33,16.622,1.162,0.25,0.562,0.438,4.0,98.5,0.25,0.4,5,4,3,4.0,608,0,Silver,45,Lagos,4.15,2.0,Champions
R07925,1,37,0.0,0,0,1,2,262.36,18.74,14,0.0,15.475,1.121,0.357,0.357,0.429,7.0,84.857,0.143,0.0,1,1,1,1.0,659,0,Bronze,28,Lagos,1.0,1.0,Dormant
R07926,0,28,0.0,0,1,4,4,372.09,17.72,21,19.81,14.881,1.1,0.333,0.095,0.238,9.0,143.444,0.111,0.2,2,3,3,2.67,367,0,Silver,28,Cairo,2.6,0.0,At-Risk
R07927,0,9,0.0,0,2,2,4,369.56,16.07,23,46.605,13.94,1.083,0.522,0.304,0.348,6.0,286.833,0.833,0.667,3,4,3,3.33,389,0,Platinum,52,Nairobi,3.35,3.0,Loyal Riders
R07928,0,4,0.0,1,4,5,5,381.97,19.1,20,88.172,15.974,1.13,0.15,0.15,0.25,4.0,67.0,0.0,0.667,4,5,3,4.0,447,0,Silver,43,Nairobi,4.1,2.0,Champions
R07930,0,9,0.0,0,4,5,6,480.67,16.02,30,44.957,14.633,1.063,0.267,0.2,0.267,7.0,393.571,0.143,0.667,3,5,5,4.33,99,0,Bronze,47,Nairobi,4.2,2.0,Champions
R07931,0,25,0.0,0,1,2,3,276.03,18.4,15,13.152,14.663,1.173,0.333,0.6,0.133,7.0,29.571,0.0,0.333,2,3,1,2.0,151,0,Bronze,31,Lagos,2.1,1.0,Dormant
R07932,0,21,0.0,0,1,3,4,305.13,21.79,14,11.0,16.516,1.25,0.286,0.714,0.357,4.0,26.0,0.0,0.25,2,3,2,2.33,386,0,Silver,31,Lagos,2.35,1.0,Dormant
R07933,1,2,0.0,1,1,1,4,260.52,15.32,17,22.77,13.356,1.112,0.235,0.412,0.294,5.0,47.4,0.2,0.5,5,3,1,3.0,721,0,Silver,36,Cairo,3.3,0.0,At-Risk
R07934,1,3,0.0,1,3,9,11,356.01,16.18,22,41.07,14.113,1.105,0.273,0.455,0.318,4.0,228.25,0.0,0.3,5,5,3,4.33,199,1,Silver,38,Cairo,4.5,0.0,At-Risk
R07935,0,3,0.0,1,3,5,6,349.03,23.27,15,29.9,17.281,1.18,0.267,0.4,0.267,3.0,58.333,0.333,0.5,5,5,3,4.33,414,0,Bronze,33,Lagos,4.5,2.0,Champions
